y,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
1.0,4.352,1.643,-2.729,-2.186,2.126,-1.567,-2.029,1.824,3.055,-2.425
0.0,3.329,1.176,-2.57,-1.416,2.469,-0.428,-3.762,0.973,3.748,-2.531
1.0,-0.094,1.391,-0.35,-0.964,-0.128,1.833,1.775,1.55,-1.443,1.832
2.0,-1.678,-1.763,-2.92,-1.571,2.849,2.131,2.946,0.955,-1.396,-0.4
3.0,-2.439,-2.393,-0.919,1.387,4.545,-0.394,1.343,3.193,2.443,-1.739
3.0,-1.98,-2.01,1.438,1.784,2.832,2.819,2.281,4.096,-0.952,-2.661
2.0,-0.749,3.936,-3.362,-2.345,3.607,1.222,-1.591,2.09,0.015,-2.372
1.0,2.528,2.494,4.144,-1.601,-0.7,0.941,0.376,-1.503,-4.39,1.776
3.0,-4.428,-3.556,1.887,1.19,2.781,2.34,1.116,1.232,-0.967,-3.779
3.0,-2.262,-0.481,2.593,4.504,2.316,1.752,3.015,2.97,-1.416,0.068
0.0,-1.588,-2.208,-3.262,-4.098,0.788,-1.35,-0.769,0.606,2.603,-1.523
0.0,0.325,2.771,-0.246,-0.55,3.117,-1.202,-2.593,0.432,-0.163,-1.604
0.0,2.663,1.445,-0.471,-0.782,-0.345,-2.993,-0.992,2.58,-0.472,-2.716
1.0,2.978,2.054,0.323,-1.148,-5.201,0.131,0.511,3.922,-0.858,1.568
1.0,1.371,5.745,3.59,-0.647,0.628,3.025,2.724,-2.04,0.122,-1.262
1.0,1.615,3.015,3.587,1.13,-0.375,4.386,-0.571,-2.133,-2.608,-0.336
1.0,1.987,2.955,1.055,-0.9,-1.421,0.264,0.209,-1.047,-4.676,2.155
3.0,-4.963,-2.106,1.345,0.693,1.807,3.647,0.036,-0.207,-1.279,-2.874
3.0,0.846,-1.352,3.473,2.127,2.936,1.243,4.013,2.7,-1.004,-1.03
1.0,3.114,0.86,0.833,-1.645,-4.428,-1.265,-1.145,1.407,-4.837,2.657
2.0,-2.39,4.301,-1.686,4.269,2.563,0.144,1.747,1.008,-0.569,-5.009
0.0,2.356,0.617,-4.987,-3.229,1.609,-2.139,-1.447,2.899,3.298,-2.428
2.0,-0.94,3.823,0.007,-1.842,-1.846,-1.274,1.264,2.211,-2.044,0.389
1.0,1.15,2.438,4.273,0.281,0.09,5.603,0.194,-1.576,-2.061,-0.525
2.0,-2.431,6.251,-0.596,-2.316,2.228,0.997,-1.395,0.245,-1.696,-2.412
1.0,2.372,3.326,1.237,-1.822,-2.374,-0.261,2.649,2.785,-0.95,2.03
3.0,-3.747,-3.284,-1.305,2.677,0.904,1.23,1.252,-0.256,-0.739,-4.039
3.0,-0.49,-0.292,2.329,-0.592,-0.352,0.964,2.702,0.442,-3.003,0.597
2.0,-1.052,1.795,-3.051,-4.606,3.039,5.013,0.107,2.829,-2.083,-0.28
3.0,-0.256,-3.893,1.175,0.301,2.843,-1.684,1.514,3.529,-2.412,-2.475
2.0,-1.161,4.457,0.893,0.133,-1.906,0.676,1.675,-2.101,-1.139,1.028
2.0,-3.895,1.487,-2.986,-0.746,4.743,0.532,3.76,0.329,-0.078,-4.214
0.0,4.777,0.014,-0.24,-1.451,-0.502,-2.245,-2.868,1.98,4.576,-3.046
1.0,2.938,-0.346,4.735,-2.156,-0.765,1.428,1.167,2.932,-0.288,0.73
3.0,-2.097,-0.538,2.893,1.404,1.254,3.232,2.957,-0.514,-2.588,-0.238
2.0,-2.77,0.403,-3.245,-0.069,3.84,3.042,1.339,1.614,0.739,-2.859
2.0,-1.832,-3.261,-0.51,-1.107,-0.737,1.675,4.55,2.155,1.171,0.196
3.0,-1.869,0.458,0.662,3.025,-0.076,4.747,-0.798,-0.703,-2.821,-1.153
0.0,1.66,0.923,0.345,-2.193,2.283,1.708,-2.513,1.845,2.199,-2.111
0.0,2.295,2.362,-3.322,-2.653,1.177,1.424,0.561,6.215,0.368,-2.978
0.0,1.048,3.858,0.439,0.208,2.278,0.883,-2.328,1.78,-1.207,-0.855
3.0,1.207,-0.383,0.273,3.403,0.127,0.286,2.14,2.574,-2.954,-0.526
3.0,-1.449,-0.804,0.764,0.994,-1.084,1.787,1.72,2.463,-0.855,-0.257
0.0,1.532,1.376,-0.894,-0.858,-0.073,-5.729,-2.112,-1.983,0.609,-1.056
0.0,4.014,2.196,-3.936,-1.897,-1.382,-4.217,0.313,5.43,-1.444,-3.985
3.0,-2.588,-1.82,-1.389,3.315,1.979,0.726,1.219,1.802,0.395,-1.388
1.0,1.627,1.489,-1.001,-1.847,-4.012,-0.019,1.643,3.221,-1.799,3.126
3.0,-4.581,-2.196,1.142,1.876,2.332,1.69,-0.354,0.015,-0.496,-2.672
1.0,5.158,1.78,3.37,-2.63,-2.652,-0.371,1.1,3.105,-3.641,4.109
0.0,3.152,1.118,-4.366,-2.483,0.741,-2.114,-1.971,2.547,2.134,-2.817
2.0,-3.507,0.677,-1.297,-4.974,1.37,5.113,2.801,0.489,-2.464,-1.205
0.0,1.837,0.896,1.488,-1.89,-2.918,1.779,1.807,2.962,-0.556,1.361
1.0,0.926,3.505,-0.697,-2.211,-5.945,-1.661,0.755,1.488,-2.86,3.358
1.0,3.466,0.319,-2.971,-7.086,-3.036,-5.276,7.327,7.02,-0.437,4.709
0.0,3.863,4.738,-0.081,-0.493,3.999,-1.092,-1.482,2.977,0.117,-2.517
3.0,-2.22,-0.526,-1.145,2.677,0.859,3.165,0.796,3.422,0.911,-0.396
0.0,1.614,3.631,-0.92,-2.117,6.124,-0.064,-2.804,3.397,1.973,-3.352
3.0,-1.481,-2.833,1.387,2.984,1.103,1.173,0.491,0.994,-3.299,-3.662
1.0,4.666,2.638,2.535,0.264,-3.056,3.11,0.036,-0.496,-3.374,-0.691
0.0,-0.38,0.762,1.327,-0.265,1.496,-2.864,-3.673,0.331,0.738,-1.795
1.0,2.315,1.24,3.601,-1.079,-0.835,3.265,2.198,1.192,-0.602,-0.071
1.0,-0.908,-0.039,0.399,0.827,-2.151,2.513,-0.934,0.811,-1.49,0.45
0.0,-1.75,1.941,-0.479,-0.605,1.802,-1.388,-0.608,0.729,0.808,0.767
3.0,-5.63,-2.693,0.031,0.63,3.918,4.309,0.356,1.817,-1.473,-5.359
3.0,-1.251,-1.273,-1.059,0.293,-1.513,1.324,0.995,-0.131,-2.084,-1.681
2.0,-2.805,-2.168,-2.1,-2.647,2.699,4.585,3.011,2.354,-0.894,-1.224
3.0,-4.143,-2.568,0.567,1.948,1.923,0.964,-0.762,-0.665,-0.193,-2.815
3.0,1.135,-1.302,4.49,1.636,3.415,1.376,2.519,1.967,-2.419,-2.711
2.0,-4.027,1.179,-5.232,0.043,5.172,1.111,0.496,-0.336,-0.403,-2.441
2.0,-0.691,0.44,-1.043,-1.728,1.996,1.649,1.929,2.361,-0.679,-1.409
3.0,-3.062,-0.468,2.893,2.395,3.452,1.975,1.767,2.172,-1.251,-0.585
3.0,1.003,-1.599,2.081,1.193,0.184,1.001,0.814,0.6,-1.236,-0.658
2.0,-1.656,0.39,-3.25,-0.784,-1.731,-2.037,2.859,4.612,0.395,-0.531
1.0,0.787,4.355,2.614,-1.581,0.56,2.859,3.878,-0.521,-0.646,1.342
0.0,2.593,4.502,-2.038,-1.502,4.918,-1.434,-0.291,1.259,0.434,-1.66
2.0,-3.051,1.105,-0.555,0.145,-0.186,1.846,1.409,-1.13,-1.432,0.713
3.0,-5.844,-2.247,0.308,2.653,4.011,4.033,-1.423,1.63,0.493,-4.064
3.0,-3.92,-3.1,-1.314,-1.338,-0.249,3.995,-2.488,-4.189,0.252,-3.704
0.0,1.8,2.993,-0.28,-1.035,1.494,-3.481,-0.148,3.389,-1.355,-2.403
1.0,2.539,3.652,3.312,-2.219,-0.353,1.162,3.488,0.697,0.994,0.597
2.0,-5.055,-4.25,-3.484,-2.16,5.212,4.027,3.794,0.35,-0.443,-1.353
2.0,0.084,2.966,-1.435,1.893,2.107,0.204,-0.674,1.458,-2.67,-2.191
0.0,-0.404,-1.277,-4.966,-3.967,4.223,2.444,-4.029,0.586,5.864,-2.207
0.0,2.579,-0.663,-1.206,-4.079,2.594,1.96,-1.35,2.056,4.263,-2.898
0.0,-1.126,0.725,-2.019,-1.752,1.67,0.097,-2.282,2.37,1.25,-1.876
0.0,3.596,3.087,-4.267,-1.759,0.178,-4.657,-0.602,4.667,-0.612,-3.642
3.0,-1.984,-0.527,3.951,1.436,1.102,1.615,1.863,-0.238,-3.324,0.184
0.0,1.064,-0.833,2.453,1.952,-0.228,1.133,3.337,1.767,-2.267,0.498
3.0,-4.961,-3.782,1.244,0.404,1.696,3.683,-1.006,-0.461,-0.234,-4.806
0.0,3.292,0.8,-4.059,-1.725,0.71,-2.986,-2.628,1.917,1.875,-3.143
1.0,-1.194,-1.324,-0.762,0.555,-1.324,4.183,0.644,5.089,0.609,0.154
1.0,2.998,4.308,0.546,-2.566,-0.014,1.877,5.502,3.916,0.37,0.909
1.0,0.404,0.918,3.097,0.683,-0.472,3.428,-1.706,-0.498,-2.446,0.082
0.0,3.16,0.338,-2.435,-2.388,2.346,-0.531,-2.527,-0.076,4.086,-2.493
0.0,2.562,3.321,-0.387,-0.939,3.723,1.692,-1.18,2.691,2.247,-1.736
3.0,0.288,-2.935,-1.598,2.687,3.448,-0.204,-1.4,2.701,-2.145,-5.154
1.0,0.695,2.577,2.443,-1.074,-1.484,0.461,1.11,1.247,-0.582,2.134
1.0,4.596,7.648,0.374,-0.262,-5.148,0.595,1.352,0.382,-4.259,0.636
1.0,3.952,2.832,3.897,-1.234,-0.291,0.996,1.225,-1.054,-5.526,2.363
1.0,2.982,0.971,1.399,-1.057,-3.261,1.02,-0.467,2.424,-2.925,1.054
1.0,4.542,0.579,1.552,-2.619,-4.459,1.601,2.267,2.387,-1.49,-0.047
3.0,-1.518,-2.148,1.248,2.288,1.778,-0.8,2.731,2.935,0.679,-1.21
3.0,-0.369,-0.142,4.732,1.983,3.468,0.049,3.671,4.476,-1.812,-0.341
0.0,2.148,1.241,-0.237,-2.076,3.362,-1.019,-3.355,-0.952,3.138,-1.844
1.0,2.888,-1.459,1.36,-2.112,0.834,2.234,1.204,5.112,-2.817,2.468
3.0,-2.187,-0.938,-0.103,2.493,0.613,2.614,3.136,1.798,-0.778,-0.548
0.0,3.291,4.902,-3.101,-0.526,3.266,-4.378,-2.376,1.951,-1.135,-2.987
0.0,1.652,-0.006,-2.7,-3.18,3.949,0.542,-2.55,2.934,6.615,-2.252
1.0,-0.371,0.137,1.883,-0.628,0.216,3.534,1.194,0.999,-0.379,1.105
2.0,-2.987,2.776,-0.127,-1.982,3.236,5.522,3.465,0.813,-0.822,-4.046
0.0,-0.654,-0.638,-1.201,-1.511,-0.239,-1.993,-0.726,-3.999,2.786,2.265
3.0,-3.167,-2.558,2.224,0.643,2.488,2.21,0.592,3.831,-0.633,-2.157
0.0,2.28,3.736,-2.899,-0.508,1.459,-4.805,-1.288,2.701,-0.84,-2.243
0.0,0.679,-1.523,-3.555,-3.388,1.077,-0.492,-1.676,-0.718,4.711,-0.394
1.0,1.228,-2.365,-0.933,-2.572,-3.397,-2.105,-0.565,4.847,-2.139,4.459
1.0,4.626,0.201,1.427,-1.81,-2.473,0.253,0.972,2.379,-3.188,2.426
0.0,-3.269,1.772,-2.343,0.648,-0.099,-2.642,-2.262,-3.619,-1.743,2.359
2.0,1.802,-2.212,0.215,-2.257,-1.115,2.298,2.273,2.416,0.56,1.411
3.0,0.023,1.229,3.848,1.195,3.05,3.625,3.44,2.696,-1.086,1.114
2.0,-4.142,3.555,-5.12,-1.182,5.194,-0.465,0.984,0.085,-4.125,-3.777
3.0,-1.031,-1.693,3.026,1.885,3.396,2.795,-0.143,1.986,-4.89,-3.21
3.0,-4.077,-3.408,-0.03,1.855,3.374,3.761,-1.191,-1.243,-1.317,-6.02
1.0,-0.654,0.293,1.947,-0.619,-1.527,3.932,1.767,2.257,0.324,0.702
1.0,1.628,0.146,1.108,-1.539,-2.984,-0.466,0.669,3.034,-0.409,1.242
2.0,-0.028,2.82,-1.717,-1.733,1.395,3.991,0.173,2.455,-0.302,-1.221
2.0,0.302,0.484,0.253,-1.003,1.35,-0.026,0.124,0.667,-1.512,-0.748
2.0,0.425,1.022,-1.963,-5.294,2.87,0.706,1.106,3.474,-2.305,-2.383
3.0,1.362,-2.869,-0.666,2.079,-1.071,2.808,-0.128,-1.625,-4.052,-5.348
1.0,1.605,-0.717,-0.622,1.271,1.76,0.381,1.849,1.888,-2.766,-1.118
1.0,-3.001,-0.847,0.983,-1.508,-1.158,1.653,-0.003,-0.36,-2.435,2.379
0.0,0.271,1.417,-0.559,0.395,0.111,-1.966,-1.794,-1.083,0.48,0.573
0.0,1.449,4.364,-1.69,1.223,0.584,-6.382,-2.011,1.283,-2.459,-1.477
0.0,3.781,1.299,-1.156,-0.379,-2.345,-6.303,-2.028,-0.174,0.213,-1.585
1.0,-1.199,1.808,0.252,-0.674,-1.432,3.21,1.381,0.226,-0.809,1.408
1.0,2.887,4.172,2.137,-0.65,-1.663,2.591,1.526,-0.896,-2.417,0.959
3.0,-1.625,-1.043,2.452,0.63,2.368,3.204,0.759,0.951,-2.084,-1.69
2.0,-0.676,0.683,0.145,-2.745,0.743,1.234,2.946,2.136,-1.81,-0.763
3.0,-3.028,-2.929,1.862,-3.24,1.302,2.43,2.71,-0.239,-0.305,-2.037
2.0,0.878,1.259,-3.404,-3.777,2.367,-0.329,-0.676,1.647,-2.473,-0.142
2.0,-5.212,3.994,-3.096,0.482,3.764,2.126,1.82,0.038,-0.18,-4.442
0.0,1.304,2.511,-1.851,-1.321,2.775,-0.147,-2.117,3.131,1.686,-1.964
1.0,0.912,1.844,-0.217,-2.044,-4.11,-0.166,1.21,0.564,-1.801,1.939
2.0,-1.435,3.861,0.854,2.151,-1.372,-0.574,0.11,0.664,2.326,-0.807
3.0,-4.751,-4.221,-3.102,3.508,4.321,1.516,-0.455,3.168,1.966,-5.521
1.0,2.719,3.167,2.223,-0.722,-0.606,0.948,0.855,-0.068,-2.323,1.245
1.0,2.185,2.656,2.81,-2.121,-0.156,0.925,1.537,-0.929,-4.369,3.156
3.0,-1.045,-0.453,1.109,0.013,3.162,-0.156,4.054,3.895,-2.482,-0.544
3.0,-1.666,-0.446,4.079,1.123,3.854,2.747,1.585,1.281,-1.553,-0.291
0.0,0.84,2.687,-0.915,-1.029,3.371,-2.154,-2.302,3.04,0.896,-2.232
0.0,3.36,3.668,-3.736,-1.217,1.219,-2.031,-0.881,3.625,-0.665,-3.127
0.0,-0.457,0.191,-0.577,-1.651,2.894,-2.904,-3.447,-1.489,3.063,-0.418
3.0,-3.157,-1.16,3.973,2.444,2.767,2.704,1.635,0.6,-1.578,-1.819
0.0,-0.99,3.412,4.431,1.328,1.976,-2.879,-2.408,-1.125,-2.134,0.23
3.0,-1.087,-2.544,0.261,1.668,0.65,2.995,1.803,0.656,-0.726,-2.952
1.0,-1.437,0.943,3.98,0.494,-0.249,2.864,-0.361,1.309,1.249,1.118
0.0,1.403,1.031,-2.593,-1.486,1.095,-1.969,-1.979,0.182,2.059,-0.836
3.0,-4.142,-2.112,0.781,3.888,2.352,2.395,-0.806,2.15,-3.025,-3.808
0.0,-3.113,0.953,-2.114,-1.573,2.813,-2.162,-3.915,0.56,0.141,-1.393
2.0,1.284,0.313,-0.391,-5.527,-2.271,3.437,2.29,2.535,-3.7,1.913
2.0,-3.316,1.585,-4.971,-2.266,3.676,1.677,1.016,2.978,-2.296,-1.692
1.0,0.089,0.337,-0.697,-2.405,-3.364,-1.705,1.359,2.9,-1.85,1.902
1.0,4.901,1.636,2.591,-3.277,0.108,-0.643,2.751,1.437,-4.906,3.75
1.0,1.186,-2.121,2.229,-3.275,-0.642,1.132,2.743,4.93,0.544,2.375
1.0,0.456,3.555,-0.947,-1.859,-3.14,0.636,1.957,0.484,-2.597,1.011
2.0,-6.17,-5.003,2.023,1.265,2.235,3.269,-0.687,0.299,0.348,-4.848
2.0,-0.106,-0.803,-1.9,-4.077,-0.77,1.204,1.893,3.35,-3.108,0.493
3.0,-1.759,1.159,6.383,-1.882,1.076,2.904,3.866,-1.105,-3.757,1.598
2.0,-2.024,1.18,-5.337,-2.286,3.654,-1.343,0.627,1.496,-4.837,-1.273
3.0,2.602,2.439,-1.301,-1.484,2.112,-0.614,-2.344,3.106,1.363,-2.803
2.0,-1.581,-0.874,-2.479,-1.128,2.7,1.353,3.869,1.837,1.733,-2.08
1.0,0.549,4.708,-0.58,-2.697,0.263,1.839,5.135,0.271,-1.725,1.886
0.0,3.233,2.558,-0.235,-0.215,-0.331,-1.735,-2.242,2.735,0.788,-1.661
0.0,1.695,-0.003,-2.652,-2.987,3.739,1.456,-4.681,3.171,5.547,-3.522
1.0,1.372,0.148,3.319,-1.19,2.305,4.028,3.934,2.504,-0.904,2.061
0.0,0.546,3.516,1.609,0.374,0.316,-1.323,0.356,3.834,-2.595,-1.149
0.0,-0.767,-0.661,0.569,-0.995,0.049,-1.636,-1.488,-2.3,2.746,1.052
3.0,-0.68,-2.94,2.601,0.223,2.738,-1.742,1.462,3.609,-1.322,-1.068
0.0,-1.691,-3.033,-0.812,-3.864,2.577,-0.271,-1.253,-1.529,6.113,0.65
1.0,5.294,1.722,3.764,-2.611,-5.971,0.16,0.638,3.376,-2.669,1.259
1.0,3.141,3.718,1.378,-1.52,-0.225,2.435,1.926,-0.559,-4.221,1.608
1.0,3.263,8.024,5.977,-1.005,0.73,0.445,0.549,-3.743,-3.879,0.739
3.0,-5.016,-0.81,1.849,-0.911,3.197,5.191,0.27,0.292,1.16,-1.495
3.0,-5.382,0.819,1.945,0.888,-0.487,5.007,0.477,0.586,-0.348,0.567
3.0,-2.836,-3.382,3.176,-0.426,2.959,3.671,-0.348,3.724,-0.644,-4.006
0.0,3.227,1.869,0.377,-0.922,-0.288,-1.561,-0.562,2.049,1.186,-0.971
0.0,-0.952,-0.269,-0.763,-1.486,0.634,-1.183,-0.306,-1.581,2.191,0.992
1.0,2.062,-0.95,1.269,-4.792,-2.694,-2.154,4.022,3.844,0.513,4.107
3.0,2.996,2.025,-3.708,-1.551,-1.061,-2.598,-0.64,3.425,-0.536,-2.527
1.0,1.356,0.48,1.553,0.197,-0.175,1.713,-1.384,0.047,-2.919,0.724
3.0,-2.084,1.154,0.757,2.521,2.556,3.513,2.513,1.516,1.072,-0.128
2.0,-3.09,1.539,0.248,-4.016,1.641,1.931,2.106,-0.99,-2.636,-2.895
3.0,-3.543,-0.021,1.737,2.963,1.125,3.741,0.78,-0.931,-3.053,-1.628
0.0,4.724,1.69,0.508,-0.662,-0.224,-4.714,-1.436,2.313,1.432,-3.435
2.0,-0.499,2.328,-0.414,-2.917,2.245,3.884,2.375,2.864,-1.542,-4.045
2.0,-4.392,2.504,-5.254,-2.386,5.866,0.587,0.502,1.204,-0.217,-2.304
3.0,-1.858,-2.685,0.43,-0.199,-0.316,1.453,-0.056,-1.331,-1.333,-2.494
3.0,1.805,1.477,2.453,0.604,0.543,-1.976,3.809,0.713,-2.615,3.721
0.0,1.073,5.396,-0.278,-0.044,4.494,-3.34,0.514,1.036,-3.999,-1.514
2.0,-0.449,-1.243,-0.579,-1.386,-0.854,0.782,2.91,1.105,-0.872,1.901
3.0,0.109,-1.306,1.301,0.088,0.011,2.837,1.424,-0.046,-1.493,-0.12
3.0,-2.155,0.485,-1.299,1.573,0.508,7.489,-0.045,1.396,0.244,-1.501
1.0,3.926,1.152,4.88,-0.7,-0.134,1.736,-0.491,1.981,-3.303,2.236
1.0,-0.076,3.782,1.902,1.441,-0.561,4.436,0.229,-1.915,-2.494,1.624
2.0,0.313,0.534,-3.581,2.108,2.332,-2.207,2.667,0.372,-3.904,-0.151
0.0,-0.324,1.227,1.754,-0.731,3.677,-2.072,-3.741,-1.872,1.283,-0.913
0.0,0.984,3.035,-0.486,0.828,-0.036,-3.846,-2.67,1.649,-1.846,-1.651
2.0,-0.863,0.76,-4.051,2.483,3.376,-2.693,1.265,3.282,-2.245,-4.199
3.0,2.22,-1.701,1.432,1.879,0.3,1.281,2.376,-0.963,-2.934,-1.548
0.0,0.742,1.688,-1.222,-2.494,3.081,-5.341,-2.915,1.381,-0.143,-3.494
1.0,0.633,-0.43,0.075,-1.443,-1.006,2.056,1.458,1.35,-1.766,0.909
3.0,-1.905,-1.143,2.913,0.736,-0.405,1.233,1.387,3.016,-5.27,-2.001
1.0,-1.193,1.789,1.05,-0.972,-0.676,3.002,1.698,0.365,0.148,0.605
1.0,1.551,0.396,1.635,-1.869,-0.215,2.452,2.408,1.309,-1.424,1.116
2.0,-2.164,-1.558,-1.575,0.163,1.955,1.529,2.748,0.74,-3.476,-1.469
1.0,3.758,-0.239,4.695,-1.204,-2.842,1.669,-0.843,1.17,-2.532,1.805
0.0,3.284,0.912,-2.804,-1.237,-1.064,-4.992,-2.758,1.094,-0.069,-2.981
1.0,2.32,-1.05,0.762,-1.097,-5.465,1.21,-0.645,3.204,-1.84,1.068
0.0,2.608,0.845,-1.602,-1.952,2.441,-1.454,-4.319,1.081,2.713,-3.608
1.0,0.827,2.628,4.895,3.865,-0.023,6.559,-3.572,-2.603,-1.344,-1.287
1.0,1.312,1.4,2.452,-0.09,-0.904,3.283,1.077,1.81,0.485,-0.916
3.0,-2.192,-2.173,1.637,-0.421,0.474,2.812,1.358,2.299,-2.486,-2.821
3.0,-1.441,-1.939,-0.231,2.787,-0.179,1.868,1.821,0.624,-2.303,-2.265
0.0,-1.231,-3.077,1.354,-1.483,-1.594,0.427,0.388,3.974,0.817,3.196
1.0,0.55,1.343,0.165,-3.173,-2.018,0.188,4.727,1.744,0.251,1.688
2.0,-0.562,4.154,-0.16,-1.831,-0.216,-1.697,0.461,1.293,0.932,-0.463
3.0,-3.451,-3.994,-1.171,1.923,1.649,-1.044,0.803,0.146,0.378,-3.182
0.0,1.072,1.361,-0.482,-2.14,3.236,-0.879,-2.42,1.544,2.348,-2.114
0.0,1.236,3.73,-2.681,-0.794,3.308,-2.13,-2.437,4.709,0.509,-3.542
1.0,0.954,2.625,-0.344,-0.411,-2.89,2.588,0.678,3.388,-0.959,0.886
3.0,0.015,-1.431,-1.63,-3.642,2.208,-2.33,-2.438,-1.449,4.725,-1.315
0.0,3.443,1.898,-0.902,-1.384,1.39,-1.681,-2.179,2.052,2.325,-1.858
0.0,2.419,0.606,2.038,-1.833,0.948,-1.307,-2.878,2.032,3.884,-1.945
0.0,2.877,1.738,-1.915,-2.89,3.686,0.582,-0.645,3.05,2.895,-2.486
2.0,-2.045,2.204,-0.325,-0.901,-0.013,0.563,0.129,1.926,-2.011,-1.015
3.0,-3.443,-2.066,-0.878,1.051,3.332,1.91,1.649,4.511,-1.332,-3.172
0.0,1.595,5.83,2.8,0.973,4.194,-4.66,-1.429,-0.288,-2.186,-0.704
0.0,3.53,0.53,-1.879,-2.267,1.662,-2.04,-2.948,1.92,4.684,-2.43
0.0,4.978,5.398,0.348,0.972,1.346,-2.264,-0.463,3.487,-1.147,-1.357
2.0,-1.653,-1.851,-1.202,-3.331,2.294,6.696,2.735,1.103,-2.079,-0.469
1.0,-0.269,1.232,1.256,-0.881,-2.22,3.189,1.543,-0.174,-1.129,0.814
3.0,-6.262,-0.755,0.941,1.042,3.807,2.079,1.509,2.007,-1.247,-1.405
3.0,-1.134,0.03,3.069,2.415,-0.124,2.452,1.417,1.836,-1.759,0.286
1.0,1.993,-0.502,0.513,0.231,-1.546,6.061,0.081,2.363,-2.959,-0.527
1.0,-0.4,1.95,-1.177,-4.555,-1.805,-1.159,4.309,2.386,0.096,2.048
2.0,-1.261,1.267,-1.398,-5.716,3.833,3.992,0.707,0.759,-2.752,-2.233
3.0,-5.186,-0.364,-0.411,4.261,2.701,3.146,2.726,3.815,-0.348,-0.976
3.0,-5.796,-0.909,0.542,2.722,1.722,3.077,1.322,-1.097,0.076,-0.611
1.0,0.137,-0.067,1.606,-1.53,-3.708,-0.361,0.2,2.962,0.478,1.248
0.0,2.194,2.928,-1.942,-1.094,3.13,-0.202,-1.364,0.823,2.376,-0.526
1.0,-0.427,-0.239,0.655,0.528,-2.703,4.96,-0.605,2.733,-0.128,-0.248
3.0,-3.108,-1.87,1.279,1.047,1.613,0.706,1.008,2.01,-1.363,-1.073
3.0,-4.061,-0.997,-0.007,1.506,2.944,1.446,1.476,0.068,2.453,-0.588
3.0,-1.009,-3.983,-1.14,0.023,3.045,0.992,0.821,0.541,3.06,-4.012
1.0,-0.628,0.086,-0.714,-3.193,-4.835,-0.268,2.327,3.263,0.997,2.665
0.0,2.445,2.845,-2.771,-1.385,0.968,-4.813,-2.343,2.985,-1.214,-4.197
1.0,0.875,1.442,2.724,-1.768,0.248,-0.399,-0.21,-0.209,-3.621,3.492
2.0,-0.838,4.03,1.631,-2.773,-1.168,0.07,1.155,1.211,-1.222,-0.827
1.0,2.328,-1.294,3.767,-2.632,-0.636,-0.629,-0.238,0.874,-5.21,4.264
0.0,5.734,1.559,-4.093,-3.264,2.961,-1.774,-1.391,2.111,4.095,-2.876
3.0,-3.804,-2.259,0.234,-1.741,1.247,4.708,0.395,1.295,0.454,-3.432
2.0,-0.803,-0.96,-1.097,-2.947,2.156,-0.508,2.996,1.963,-1.589,-1.576
1.0,1.135,4.102,1.325,-2.309,1.318,1.933,3.764,-0.345,-1.567,1.412
3.0,-3.695,-2.361,-0.673,3.592,2.515,-0.598,2.071,2.639,-0.695,-1.837
0.0,0.672,0.955,-1.011,-2.205,3.544,-0.792,-2.354,0.002,2.929,-1.302
3.0,-3.389,-1.896,0.196,6.231,2.187,2.197,-1.547,0.85,0.042,-2.687
2.0,-3.497,2.743,-3.622,-3.167,4.566,2.638,1.852,0.527,-3.113,-3.691
2.0,0.572,1.184,2.37,-1.299,-0.808,4.217,2.166,2.529,1.587,0.264
2.0,1.858,0.741,-3.839,0.265,2.067,-3.752,1.094,3.779,-1.816,-2.27
0.0,0.794,1.528,-5.643,-2.416,3.625,-1.82,-2.234,-1.174,2.634,-0.793
2.0,-1.84,4.896,0.927,-2.839,1.331,1.28,0.086,0.248,-0.672,-2.056
3.0,0.396,-3.655,1.411,0.821,-0.505,-0.826,0.078,0.82,-2.443,-2.67
2.0,-0.792,1.084,-2.675,-1.794,0.717,-2.245,1.388,2.222,-3.683,-0.527
2.0,-0.504,0.478,-1.531,-2.342,3.205,3.416,3.026,2.475,-0.713,-3.034
0.0,0.647,1.392,-1.518,-1.161,3.353,0.936,0.059,-0.026,2.851,0.55
1.0,4.027,3.69,-0.39,-3.23,-3.757,-0.577,3.418,3.138,-0.294,1.256
2.0,-3.833,3.607,-1.575,-2.195,3.204,0.174,1.418,0.081,-0.541,-2.873
2.0,-1.109,3.865,-1.088,-2.513,2.029,3.201,-0.739,2.679,-2.707,-3.454
0.0,1.705,-0.122,-3.291,-2.688,0.294,0.923,-0.197,0.898,3.862,-0.268
2.0,-2.471,1.349,-2.842,-2.807,1.254,0.842,1.304,1.357,-1.916,0.579
2.0,-3.714,5.081,-0.927,1.009,0.045,-0.464,0.157,0.448,-2.525,-0.946
3.0,-4.2,-3.025,-0.618,4.166,0.934,5.259,-1.639,-2.166,-0.498,-5.731
1.0,2.497,1.741,-1.023,-2.04,-6.267,-0.644,-0.098,0.57,-4.024,0.948
0.0,2.904,1.995,-3.059,-1.603,0.892,-0.952,-2.05,2.971,0.831,-2.952
2.0,0.904,-1.654,0.932,-3.515,-2.819,-0.868,1.665,3.615,1.406,1.584
1.0,3.324,1.73,-0.724,-2.843,-2.528,-1.966,2.938,4.942,-1.142,2.387
3.0,-1.94,-2.827,1.27,2.188,1.927,0.839,0.531,1.784,0.17,-2.475
